atomic_finding_id,candidate_id,cluster_id,bug_type_id,mapping_status
AF-004166,VF-12-rangamani-r02-013,CS-0203,BT-CAMP-0192,canonical_bug_type
AF-000037,VF-01-almheiri-r01-006,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-001212,VF-04-wang-r01-007,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-003099,VF-09-deboer-r03-014,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-004609,VF-13-usatyuk-r03-020,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-005764,VF-17-antonini-r01-019,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-007379,VF-21-weng-r03-009,CS-0204,BT-CAMP-0193,canonical_bug_type
AF-001283,VF-04-wang-r02-020,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-005202,VF-16-collier-r01-025,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-005204,VF-16-collier-r01-025,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-005638,VF-16-collier-r03-040,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-006857,VF-20-hubeny-r01-013,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-007721,VF-22-yang-r03-017,CS-0206,BT-CAMP-0194,canonical_bug_type
AF-000344,VF-02-maloney-r01-011,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-005286,VF-16-collier-r02-002,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-005288,VF-16-collier-r02-002,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-005289,VF-16-collier-r02-002,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-005815,VF-17-antonini-r01-028,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-005834,VF-17-antonini-r01-031,CS-0207,BT-CAMP-0195,canonical_bug_type
AF-000581,VF-02-maloney-r02-022,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-004503,VF-13-usatyuk-r03-005,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-005713,VF-17-antonini-r01-011,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-005858,VF-17-antonini-r01-036,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-007232,VF-21-weng-r02-016,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-007297,VF-21-weng-r02-031,CS-0208,BT-CAMP-0196,canonical_bug_type
AF-003016,VF-09-deboer-r03-006,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-003018,VF-09-deboer-r03-006,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-003019,VF-09-deboer-r03-006,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-003109,VF-09-deboer-r03-015,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-003111,VF-09-deboer-r03-015,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-003112,VF-09-deboer-r03-015,CS-0209,BT-CAMP-0197,canonical_bug_type
AF-001133,VF-04-wang-r01-001,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-001137,VF-04-wang-r01-001,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-001142,VF-04-wang-r01-001,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-001145,VF-04-wang-r01-001,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-006622,VF-19-hartman-r01-014,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-006624,VF-19-hartman-r01-014,CS-0210,BT-CAMP-0198,canonical_bug_type
AF-000786,VF-03-shahbazi-r02-001,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-000800,VF-03-shahbazi-r02-001,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-000966,VF-03-shahbazi-r02-014,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-000967,VF-03-shahbazi-r02-014,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-000968,VF-03-shahbazi-r02-014,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-003169,VF-10-sorce-r01-003,CS-0211,BT-CAMP-0199,canonical_bug_type
AF-002018,VF-06-chen-r03-011,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-002028,VF-06-chen-r03-011,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-002029,VF-06-chen-r03-011,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-002030,VF-06-chen-r03-011,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-002184,VF-07-maxfield-r02-014,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-002189,VF-07-maxfield-r02-014,CS-0212,BT-CAMP-0200,canonical_bug_type
AF-003318,VF-10-sorce-r02-013,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-003319,VF-10-sorce-r02-013,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-003320,VF-10-sorce-r02-013,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-003321,VF-10-sorce-r02-013,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-007229,VF-21-weng-r02-013,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-007296,VF-21-weng-r02-030,CS-0213,BT-CAMP-0201,canonical_bug_type
AF-000664,VF-02-maloney-r03-006,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-004281,VF-12-rangamani-r03-005,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-004303,VF-12-rangamani-r03-008,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-004314,VF-12-rangamani-r03-009,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-004319,VF-12-rangamani-r03-010,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-004689,VF-14-bao-r01-004,CS-0214,BT-CAMP-0202,canonical_bug_type
AF-000677,VF-02-maloney-r03-006,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-001535,VF-05-silverstein-r01-001,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-001538,VF-05-silverstein-r01-001,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-001542,VF-05-silverstein-r01-001,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-004287,VF-12-rangamani-r03-005,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-004309,VF-12-rangamani-r03-008,CS-0215,BT-CAMP-0203,canonical_bug_type
AF-001926,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-001928,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-001929,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-001930,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-001931,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-001933,VF-06-chen-r03-001,CS-0216,BT-CAMP-0204,canonical_bug_type
AF-007623,VF-22-yang-r02-014,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-007627,VF-22-yang-r02-014,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-007628,VF-22-yang-r02-014,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-007632,VF-22-yang-r02-015,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-007636,VF-22-yang-r02-015,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-007637,VF-22-yang-r02-015,CS-0217,BT-CAMP-0205,canonical_bug_type
AF-006711,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-006714,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-006718,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-006719,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-006720,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-006721,VF-19-hartman-r03-003,CS-0218,BT-CAMP-0206,canonical_bug_type
AF-003421,VF-10-sorce-r02-031,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-006739,VF-19-hartman-r03-005,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-006740,VF-19-hartman-r03-005,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-006741,VF-19-hartman-r03-005,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-006742,VF-19-hartman-r03-005,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-006743,VF-19-hartman-r03-005,CS-0220,BT-CAMP-0207,canonical_bug_type
AF-001775,VF-06-chen-r01-009,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-001786,VF-06-chen-r01-010,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-002087,VF-07-maxfield-r01-002,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-002117,VF-07-maxfield-r01-007,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-002129,VF-07-maxfield-r01-009,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-007198,VF-21-weng-r01-009,CS-0222,BT-CAMP-0208,canonical_bug_type
AF-000752,VF-03-shahbazi-r01-001,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-000753,VF-03-shahbazi-r01-001,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-000760,VF-03-shahbazi-r01-001,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-007591,VF-22-yang-r02-003,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-007663,VF-22-yang-r03-004,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-007729,VF-22-yang-r03-018,CS-0223,BT-CAMP-0209,canonical_bug_type
AF-003910,VF-11-fadel-r03-002,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-003912,VF-11-fadel-r03-002,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-003913,VF-11-fadel-r03-002,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-003914,VF-11-fadel-r03-002,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-003915,VF-11-fadel-r03-002,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-004358,VF-13-usatyuk-r01-017,CS-0224,BT-CAMP-0210,canonical_bug_type
AF-003161,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-003162,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-003163,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-003164,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-003165,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-003167,VF-10-sorce-r01-002,CS-0225,BT-CAMP-0211,canonical_bug_type
AF-004920,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-004925,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-004930,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-004934,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-004936,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-004938,VF-14-bao-r03-009,CS-0226,BT-CAMP-0212,canonical_bug_type
AF-000823,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-000824,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-000828,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-000829,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-000830,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-000831,VF-03-shahbazi-r02-002,CS-0227,BT-CAMP-0213,canonical_bug_type
AF-001891,VF-06-chen-r02-015,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-002794,VF-09-deboer-r01-008,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-002796,VF-09-deboer-r01-008,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-002797,VF-09-deboer-r01-008,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-002798,VF-09-deboer-r01-008,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-002801,VF-09-deboer-r01-008,CS-0228,BT-CAMP-0214,canonical_bug_type
AF-001224,VF-04-wang-r01-008,CS-0229,BT-CAMP-0215,canonical_bug_type
AF-001233,VF-04-wang-r01-008,CS-0229,BT-CAMP-0215,canonical_bug_type
AF-001237,VF-04-wang-r01-008,CS-0229,BT-CAMP-0215,canonical_bug_type
AF-001238,VF-04-wang-r01-008,CS-0229,BT-CAMP-0215,canonical_bug_type
AF-001239,VF-04-wang-r01-008,CS-0229,BT-CAMP-0215,canonical_bug_type
AF-001434,VF-04-wang-r03-001,CS-0230,BT-CAMP-0216,canonical_bug_type
AF-002651,VF-08-liu-r03-006,CS-0230,BT-CAMP-0216,canonical_bug_type
AF-004885,VF-14-bao-r03-003,CS-0230,BT-CAMP-0216,canonical_bug_type
AF-004886,VF-14-bao-r03-003,CS-0230,BT-CAMP-0216,canonical_bug_type
AF-006433,VF-18-he-r03-019,CS-0230,BT-CAMP-0216,canonical_bug_type
AF-000260,VF-02-maloney-r01-002,CS-0231,BT-CAMP-0217,canonical_bug_type
AF-004777,VF-14-bao-r02-001,CS-0231,BT-CAMP-0217,canonical_bug_type
AF-004857,VF-14-bao-r02-007,CS-0231,BT-CAMP-0217,canonical_bug_type
AF-006546,VF-19-hartman-r01-001,CS-0231,BT-CAMP-0217,canonical_bug_type
AF-006581,VF-19-hartman-r01-007,CS-0231,BT-CAMP-0217,canonical_bug_type
AF-004799,VF-14-bao-r02-003,CS-0232,BT-CAMP-0218,canonical_bug_type
AF-004800,VF-14-bao-r02-003,CS-0232,BT-CAMP-0218,canonical_bug_type
AF-004801,VF-14-bao-r02-003,CS-0232,BT-CAMP-0218,canonical_bug_type
AF-004802,VF-14-bao-r02-003,CS-0232,BT-CAMP-0218,canonical_bug_type
AF-004804,VF-14-bao-r02-003,CS-0232,BT-CAMP-0218,canonical_bug_type
AF-006291,VF-18-he-r02-002,CS-0233,BT-CAMP-0219,canonical_bug_type
AF-006344,VF-18-he-r02-007,CS-0233,BT-CAMP-0219,canonical_bug_type
AF-006355,VF-18-he-r02-007,CS-0233,BT-CAMP-0219,canonical_bug_type
AF-006356,VF-18-he-r02-007,CS-0233,BT-CAMP-0219,canonical_bug_type
AF-006357,VF-18-he-r02-007,CS-0233,BT-CAMP-0219,canonical_bug_type
AF-001151,VF-04-wang-r01-002,CS-0234,BT-CAMP-0220,canonical_bug_type
AF-003903,VF-11-fadel-r03-001,CS-0234,BT-CAMP-0220,canonical_bug_type
AF-005576,VF-16-collier-r03-002,CS-0234,BT-CAMP-0220,canonical_bug_type
AF-006331,VF-18-he-r02-006,CS-0234,BT-CAMP-0220,canonical_bug_type
AF-006341,VF-18-he-r02-006,CS-0234,BT-CAMP-0220,canonical_bug_type
AF-005120,VF-16-collier-r01-003,CS-0235,BT-CAMP-0221,canonical_bug_type
AF-005206,VF-16-collier-r01-026,CS-0235,BT-CAMP-0221,canonical_bug_type
AF-005207,VF-16-collier-r01-026,CS-0235,BT-CAMP-0221,canonical_bug_type
AF-005208,VF-16-collier-r01-026,CS-0235,BT-CAMP-0221,canonical_bug_type
AF-005209,VF-16-collier-r01-026,CS-0235,BT-CAMP-0221,canonical_bug_type
AF-001272,VF-04-wang-r02-013,CS-0236,BT-CAMP-0222,canonical_bug_type
AF-001273,VF-04-wang-r02-013,CS-0236,BT-CAMP-0222,canonical_bug_type
AF-001274,VF-04-wang-r02-013,CS-0236,BT-CAMP-0222,canonical_bug_type
AF-001305,VF-04-wang-r02-034,CS-0236,BT-CAMP-0222,canonical_bug_type
AF-001353,VF-04-wang-r02-052,CS-0236,BT-CAMP-0222,canonical_bug_type
AF-006424,VF-18-he-r03-018,CS-0237,BT-CAMP-0223,canonical_bug_type
AF-006425,VF-18-he-r03-018,CS-0237,BT-CAMP-0223,canonical_bug_type
AF-006426,VF-18-he-r03-018,CS-0237,BT-CAMP-0223,canonical_bug_type
AF-006427,VF-18-he-r03-018,CS-0237,BT-CAMP-0223,canonical_bug_type
AF-006491,VF-18-he-r03-028,CS-0237,BT-CAMP-0223,canonical_bug_type
AF-005738,VF-17-antonini-r01-015,CS-0238,BT-CAMP-0224,canonical_bug_type
AF-005739,VF-17-antonini-r01-015,CS-0238,BT-CAMP-0224,canonical_bug_type
AF-005740,VF-17-antonini-r01-015,CS-0238,BT-CAMP-0224,canonical_bug_type
AF-005741,VF-17-antonini-r01-015,CS-0238,BT-CAMP-0224,canonical_bug_type
AF-005742,VF-17-antonini-r01-015,CS-0238,BT-CAMP-0224,canonical_bug_type
AF-000067,VF-01-almheiri-r01-011,CS-0239,BT-CAMP-0225,canonical_bug_type
AF-000069,VF-01-almheiri-r01-011,CS-0239,BT-CAMP-0225,canonical_bug_type
AF-004891,VF-14-bao-r03-005,CS-0239,BT-CAMP-0225,canonical_bug_type
AF-004892,VF-14-bao-r03-005,CS-0239,BT-CAMP-0225,canonical_bug_type
AF-004893,VF-14-bao-r03-005,CS-0239,BT-CAMP-0225,canonical_bug_type
AF-001066,VF-03-shahbazi-r03-011,CS-0240,BT-CAMP-0226,canonical_bug_type
AF-001067,VF-03-shahbazi-r03-011,CS-0240,BT-CAMP-0226,canonical_bug_type
AF-001068,VF-03-shahbazi-r03-011,CS-0240,BT-CAMP-0226,canonical_bug_type
AF-004729,VF-14-bao-r01-013,CS-0240,BT-CAMP-0226,canonical_bug_type
AF-004730,VF-14-bao-r01-013,CS-0240,BT-CAMP-0226,canonical_bug_type
AF-007062,VF-20-hubeny-r03-017,CS-0241,BT-CAMP-0227,canonical_bug_type
AF-007063,VF-20-hubeny-r03-017,CS-0241,BT-CAMP-0227,canonical_bug_type
AF-007068,VF-20-hubeny-r03-017,CS-0241,BT-CAMP-0227,canonical_bug_type
AF-007071,VF-20-hubeny-r03-017,CS-0241,BT-CAMP-0227,canonical_bug_type
AF-007073,VF-20-hubeny-r03-017,CS-0241,BT-CAMP-0227,canonical_bug_type
AF-002547,VF-08-liu-r02-005,CS-0242,BT-CAMP-0228,canonical_bug_type
AF-002551,VF-08-liu-r02-005,CS-0242,BT-CAMP-0228,canonical_bug_type
AF-002552,VF-08-liu-r02-005,CS-0242,BT-CAMP-0228,canonical_bug_type
AF-002553,VF-08-liu-r02-005,CS-0242,BT-CAMP-0228,canonical_bug_type
AF-006861,VF-20-hubeny-r01-017,CS-0242,BT-CAMP-0228,canonical_bug_type
AF-005115,VF-16-collier-r01-001,CS-0243,BT-CAMP-0229,canonical_bug_type
AF-005116,VF-16-collier-r01-001,CS-0243,BT-CAMP-0229,canonical_bug_type
AF-005118,VF-16-collier-r01-001,CS-0243,BT-CAMP-0229,canonical_bug_type
AF-005145,VF-16-collier-r01-008,CS-0243,BT-CAMP-0229,canonical_bug_type
AF-005199,VF-16-collier-r01-024,CS-0243,BT-CAMP-0229,canonical_bug_type
AF-000429,VF-02-maloney-r02-008,CS-0244,BT-CAMP-0230,canonical_bug_type
AF-002293,VF-07-maxfield-r03-003,CS-0244,BT-CAMP-0230,canonical_bug_type
AF-005699,VF-17-antonini-r01-008,CS-0244,BT-CAMP-0230,canonical_bug_type
AF-007218,VF-21-weng-r02-002,CS-0244,BT-CAMP-0230,canonical_bug_type
AF-007263,VF-21-weng-r02-019,CS-0244,BT-CAMP-0230,canonical_bug_type
AF-001990,VF-06-chen-r03-008,CS-0245,BT-CAMP-0231,canonical_bug_type
AF-001992,VF-06-chen-r03-008,CS-0245,BT-CAMP-0231,canonical_bug_type
AF-001993,VF-06-chen-r03-008,CS-0245,BT-CAMP-0231,canonical_bug_type
AF-001994,VF-06-chen-r03-008,CS-0245,BT-CAMP-0231,canonical_bug_type
AF-001995,VF-06-chen-r03-008,CS-0245,BT-CAMP-0231,canonical_bug_type
AF-003229,VF-10-sorce-r02-001,CS-0246,BT-CAMP-0232,canonical_bug_type
AF-003230,VF-10-sorce-r02-001,CS-0246,BT-CAMP-0232,canonical_bug_type
AF-003244,VF-10-sorce-r02-001,CS-0246,BT-CAMP-0232,canonical_bug_type
AF-006559,VF-19-hartman-r01-004,CS-0246,BT-CAMP-0232,canonical_bug_type
AF-006560,VF-19-hartman-r01-004,CS-0246,BT-CAMP-0232,canonical_bug_type
AF-005451,VF-16-collier-r02-011,CS-0247,BT-CAMP-0233,canonical_bug_type
AF-005452,VF-16-collier-r02-011,CS-0247,BT-CAMP-0233,canonical_bug_type
AF-005462,VF-16-collier-r02-011,CS-0247,BT-CAMP-0233,canonical_bug_type
AF-005463,VF-16-collier-r02-011,CS-0247,BT-CAMP-0233,canonical_bug_type
AF-005464,VF-16-collier-r02-011,CS-0247,BT-CAMP-0233,canonical_bug_type
AF-002377,VF-08-liu-r01-003,CS-0248,BT-CAMP-0234,canonical_bug_type
AF-002378,VF-08-liu-r01-003,CS-0248,BT-CAMP-0234,canonical_bug_type
AF-002379,VF-08-liu-r01-003,CS-0248,BT-CAMP-0234,canonical_bug_type
AF-002380,VF-08-liu-r01-003,CS-0248,BT-CAMP-0234,canonical_bug_type
AF-002381,VF-08-liu-r01-003,CS-0248,BT-CAMP-0234,canonical_bug_type
AF-003282,VF-10-sorce-r02-007,CS-0249,BT-CAMP-0235,canonical_bug_type
AF-003283,VF-10-sorce-r02-007,CS-0249,BT-CAMP-0235,canonical_bug_type
AF-003284,VF-10-sorce-r02-007,CS-0249,BT-CAMP-0235,canonical_bug_type
AF-003285,VF-10-sorce-r02-007,CS-0249,BT-CAMP-0235,canonical_bug_type
AF-003286,VF-10-sorce-r02-007,CS-0249,BT-CAMP-0235,canonical_bug_type
AF-000517,VF-02-maloney-r02-018,CS-0250,BT-CAMP-0236,canonical_bug_type
AF-000518,VF-02-maloney-r02-018,CS-0250,BT-CAMP-0236,canonical_bug_type
AF-000523,VF-02-maloney-r02-018,CS-0250,BT-CAMP-0236,canonical_bug_type
AF-000525,VF-02-maloney-r02-018,CS-0250,BT-CAMP-0236,canonical_bug_type
AF-000526,VF-02-maloney-r02-018,CS-0250,BT-CAMP-0236,canonical_bug_type
AF-007025,VF-20-hubeny-r03-012,CS-0251,BT-CAMP-0237,canonical_bug_type
AF-007027,VF-20-hubeny-r03-012,CS-0251,BT-CAMP-0237,canonical_bug_type
AF-007028,VF-20-hubeny-r03-012,CS-0251,BT-CAMP-0237,canonical_bug_type
AF-007029,VF-20-hubeny-r03-012,CS-0251,BT-CAMP-0237,canonical_bug_type
AF-007030,VF-20-hubeny-r03-012,CS-0251,BT-CAMP-0237,canonical_bug_type
AF-002242,VF-07-maxfield-r02-031,CS-0252,BT-CAMP-0238,canonical_bug_type
AF-002243,VF-07-maxfield-r02-031,CS-0252,BT-CAMP-0238,canonical_bug_type
AF-002271,VF-07-maxfield-r02-042,CS-0252,BT-CAMP-0238,canonical_bug_type
AF-002272,VF-07-maxfield-r02-042,CS-0252,BT-CAMP-0238,canonical_bug_type
AF-002273,VF-07-maxfield-r02-042,CS-0252,BT-CAMP-0238,canonical_bug_type
AF-005254,VF-16-collier-r01-035,CS-0253,BT-CAMP-0239,canonical_bug_type
AF-005255,VF-16-collier-r01-035,CS-0253,BT-CAMP-0239,canonical_bug_type
AF-005256,VF-16-collier-r01-035,CS-0253,BT-CAMP-0239,canonical_bug_type
AF-005257,VF-16-collier-r01-035,CS-0253,BT-CAMP-0239,canonical_bug_type
AF-005258,VF-16-collier-r01-035,CS-0253,BT-CAMP-0239,canonical_bug_type
AF-002773,VF-09-deboer-r01-006,CS-0254,BT-CAMP-0240,canonical_bug_type
AF-002775,VF-09-deboer-r01-006,CS-0254,BT-CAMP-0240,canonical_bug_type
AF-002777,VF-09-deboer-r01-006,CS-0254,BT-CAMP-0240,canonical_bug_type
AF-002779,VF-09-deboer-r01-006,CS-0254,BT-CAMP-0240,canonical_bug_type
AF-002780,VF-09-deboer-r01-006,CS-0254,BT-CAMP-0240,canonical_bug_type
AF-007398,VF-21-weng-r03-013,CS-0258,BT-CAMP-0241,canonical_bug_type
AF-007399,VF-21-weng-r03-013,CS-0258,BT-CAMP-0241,canonical_bug_type
AF-007400,VF-21-weng-r03-013,CS-0258,BT-CAMP-0241,canonical_bug_type
AF-007401,VF-21-weng-r03-013,CS-0258,BT-CAMP-0241,canonical_bug_type
AF-007402,VF-21-weng-r03-013,CS-0258,BT-CAMP-0241,canonical_bug_type
AF-001941,VF-06-chen-r03-002,CS-0259,BT-CAMP-0242,canonical_bug_type
AF-001942,VF-06-chen-r03-002,CS-0259,BT-CAMP-0242,canonical_bug_type
AF-001943,VF-06-chen-r03-002,CS-0259,BT-CAMP-0242,canonical_bug_type
AF-001944,VF-06-chen-r03-002,CS-0259,BT-CAMP-0242,canonical_bug_type
AF-001945,VF-06-chen-r03-002,CS-0259,BT-CAMP-0242,canonical_bug_type
AF-006682,VF-19-hartman-r03-001,CS-0260,BT-CAMP-0243,canonical_bug_type
AF-006683,VF-19-hartman-r03-001,CS-0260,BT-CAMP-0243,canonical_bug_type
AF-006684,VF-19-hartman-r03-001,CS-0260,BT-CAMP-0243,canonical_bug_type
AF-006685,VF-19-hartman-r03-001,CS-0260,BT-CAMP-0243,canonical_bug_type
AF-006688,VF-19-hartman-r03-001,CS-0260,BT-CAMP-0243,canonical_bug_type
AF-006872,VF-20-hubeny-r01-028,CS-0261,BT-CAMP-0244,canonical_bug_type
AF-006873,VF-20-hubeny-r01-028,CS-0261,BT-CAMP-0244,canonical_bug_type
AF-006874,VF-20-hubeny-r01-028,CS-0261,BT-CAMP-0244,canonical_bug_type
AF-006875,VF-20-hubeny-r01-028,CS-0261,BT-CAMP-0244,canonical_bug_type
AF-006876,VF-20-hubeny-r01-028,CS-0261,BT-CAMP-0244,canonical_bug_type
AF-005042,VF-15-rath-r02-002,CS-0262,BT-CAMP-0245,canonical_bug_type
AF-005043,VF-15-rath-r02-002,CS-0262,BT-CAMP-0245,canonical_bug_type
AF-005048,VF-15-rath-r02-002,CS-0262,BT-CAMP-0245,canonical_bug_type
AF-005049,VF-15-rath-r02-002,CS-0262,BT-CAMP-0245,canonical_bug_type
AF-005050,VF-15-rath-r02-002,CS-0262,BT-CAMP-0245,canonical_bug_type
AF-001111,VF-03-shahbazi-r03-021,CS-0264,BT-CAMP-0246,canonical_bug_type
AF-001112,VF-03-shahbazi-r03-021,CS-0264,BT-CAMP-0246,canonical_bug_type
AF-001113,VF-03-shahbazi-r03-021,CS-0264,BT-CAMP-0246,canonical_bug_type
AF-001114,VF-03-shahbazi-r03-021,CS-0264,BT-CAMP-0246,canonical_bug_type
AF-001115,VF-03-shahbazi-r03-021,CS-0264,BT-CAMP-0246,canonical_bug_type
AF-004325,VF-13-usatyuk-r01-002,CS-0265,BT-CAMP-0247,canonical_bug_type
AF-004326,VF-13-usatyuk-r01-002,CS-0265,BT-CAMP-0247,canonical_bug_type
AF-004328,VF-13-usatyuk-r01-002,CS-0265,BT-CAMP-0247,canonical_bug_type
AF-004331,VF-13-usatyuk-r01-002,CS-0265,BT-CAMP-0247,canonical_bug_type
AF-004333,VF-13-usatyuk-r01-002,CS-0265,BT-CAMP-0247,canonical_bug_type
AF-001116,VF-03-shahbazi-r03-022,CS-0266,BT-CAMP-0248,canonical_bug_type
AF-001117,VF-03-shahbazi-r03-022,CS-0266,BT-CAMP-0248,canonical_bug_type
AF-001118,VF-03-shahbazi-r03-022,CS-0266,BT-CAMP-0248,canonical_bug_type
AF-001119,VF-03-shahbazi-r03-022,CS-0266,BT-CAMP-0248,canonical_bug_type
AF-001120,VF-03-shahbazi-r03-022,CS-0266,BT-CAMP-0248,canonical_bug_type
AF-002457,VF-08-liu-r01-009,CS-0267,BT-CAMP-0249,canonical_bug_type
